run_id,name,gender,race,education,age,query_response_raw,query_response
22002,Jorge Gonzalez,Man,Hispanic,Associate's Degree,None-Control,,
22003,Jorge Gonzalez,Man,Hispanic,Associate's Degree,None-Control,,
22004,Jorge Gonzalez,Man,Hispanic,Associate's Degree,None-Control,,
22005,Jorge Gonzalez,Man,Hispanic,Bachelor's Degree,16,,
22006,Jorge Gonzalez,Man,Hispanic,Bachelor's Degree,16,,
22007,Jorge Gonzalez,Man,Hispanic,Bachelor's Degree,16,,
22008,Jorge Gonzalez,Man,Hispanic,Bachelor's Degree,30,,
22009,Jorge Gonzalez,Man,Hispanic,Bachelor's Degree,30,,
22010,Jorge Gonzalez,Man,Hispanic,Bachelor's Degree,30,,
22011,Jorge Gonzalez,Man,Hispanic,Bachelor's Degree,45,,
22012,Jorge Gonzalez,Man,Hispanic,Bachelor's Degree,45,,
22013,Jorge Gonzalez,Man,Hispanic,Bachelor's Degree,45,,
22014,Jorge Gonzalez,Man,Hispanic,Bachelor's Degree,65,,
22015,Jorge Gonzalez,Man,Hispanic,Bachelor's Degree,65,,
22016,Jorge Gonzalez,Man,Hispanic,Bachelor's Degree,65,,
22017,Jorge Gonzalez,Man,Hispanic,Bachelor's Degree,None-Control,,
22018,Jorge Gonzalez,Man,Hispanic,Bachelor's Degree,None-Control,,
22019,Jorge Gonzalez,Man,Hispanic,Bachelor's Degree,None-Control,,
22020,Jorge Gonzalez,Man,Hispanic,Master's Degree,16,,
22021,Jorge Gonzalez,Man,Hispanic,Master's Degree,16,,
22022,Jorge Gonzalez,Man,Hispanic,Master's Degree,16,,
22023,Jorge Gonzalez,Man,Hispanic,Master's Degree,30,,
22024,Jorge Gonzalez,Man,Hispanic,Master's Degree,30,,
22025,Jorge Gonzalez,Man,Hispanic,Master's Degree,30,,
22026,Jorge Gonzalez,Man,Hispanic,Master's Degree,45,,
22027,Jorge Gonzalez,Man,Hispanic,Master's Degree,45,,
22028,Jorge Gonzalez,Man,Hispanic,Master's Degree,45,,
22029,Jorge Gonzalez,Man,Hispanic,Master's Degree,65,,
22030,Jorge Gonzalez,Man,Hispanic,Master's Degree,65,,
22031,Jorge Gonzalez,Man,Hispanic,Master's Degree,65,,
22032,Jorge Gonzalez,Man,Hispanic,Master's Degree,None-Control,,
22033,Jorge Gonzalez,Man,Hispanic,Master's Degree,None-Control,,
22034,Jorge Gonzalez,Man,Hispanic,Master's Degree,None-Control,,
22035,Jorge Gonzalez,Man,Hispanic,None-Control,16,,
22036,Jorge Gonzalez,Man,Hispanic,None-Control,16,,
22037,Jorge Gonzalez,Man,Hispanic,None-Control,16,,
22038,Jorge Gonzalez,Man,Hispanic,None-Control,30,,
22039,Jorge Gonzalez,Man,Hispanic,None-Control,30,,
22040,Jorge Gonzalez,Man,Hispanic,None-Control,30,,
22041,Jorge Gonzalez,Man,Hispanic,None-Control,45,,
22042,Jorge Gonzalez,Man,Hispanic,None-Control,45,,
22043,Jorge Gonzalez,Man,Hispanic,None-Control,45,,
22044,Jorge Gonzalez,Man,Hispanic,None-Control,65,,
22045,Jorge Gonzalez,Man,Hispanic,None-Control,65,,
22046,Jorge Gonzalez,Man,Hispanic,None-Control,65,,
22047,Jorge Gonzalez,Man,Hispanic,None-Control,None-Control,,
22048,Jorge Gonzalez,Man,Hispanic,None-Control,None-Control,,
22049,Jorge Gonzalez,Man,Hispanic,None-Control,None-Control,,
22050,Jorge Hernandez,Man,Hispanic,Some high school (did not complete),16,,
22051,Jorge Hernandez,Man,Hispanic,Some high school (did not complete),16,,
22052,Jorge Hernandez,Man,Hispanic,Some high school (did not complete),16,,
22053,Jorge Hernandez,Man,Hispanic,Some high school (did not complete),30,,
22054,Jorge Hernandez,Man,Hispanic,Some high school (did not complete),30,,
22055,Jorge Hernandez,Man,Hispanic,Some high school (did not complete),30,,
22056,Jorge Hernandez,Man,Hispanic,Some high school (did not complete),45,,
22057,Jorge Hernandez,Man,Hispanic,Some high school (did not complete),45,,
22058,Jorge Hernandez,Man,Hispanic,Some high school (did not complete),45,,
22059,Jorge Hernandez,Man,Hispanic,Some high school (did not complete),65,,
22060,Jorge Hernandez,Man,Hispanic,Some high school (did not complete),65,,
22061,Jorge Hernandez,Man,Hispanic,Some high school (did not complete),65,,
22062,Jorge Hernandez,Man,Hispanic,Some high school (did not complete),None-Control,,
22063,Jorge Hernandez,Man,Hispanic,Some high school (did not complete),None-Control,,
22064,Jorge Hernandez,Man,Hispanic,Some high school (did not complete),None-Control,,
22065,Jorge Hernandez,Man,Hispanic,High School Diploma,16,,
22066,Jorge Hernandez,Man,Hispanic,High School Diploma,16,,
22067,Jorge Hernandez,Man,Hispanic,High School Diploma,16,,
22068,Jorge Hernandez,Man,Hispanic,High School Diploma,30,,
22069,Jorge Hernandez,Man,Hispanic,High School Diploma,30,,
22070,Jorge Hernandez,Man,Hispanic,High School Diploma,30,,
22071,Jorge Hernandez,Man,Hispanic,High School Diploma,45,,
22072,Jorge Hernandez,Man,Hispanic,High School Diploma,45,,
22073,Jorge Hernandez,Man,Hispanic,High School Diploma,45,,
22074,Jorge Hernandez,Man,Hispanic,High School Diploma,65,,
22075,Jorge Hernandez,Man,Hispanic,High School Diploma,65,,
22076,Jorge Hernandez,Man,Hispanic,High School Diploma,65,,
22077,Jorge Hernandez,Man,Hispanic,High School Diploma,None-Control,,
22078,Jorge Hernandez,Man,Hispanic,High School Diploma,None-Control,,
22079,Jorge Hernandez,Man,Hispanic,High School Diploma,None-Control,,
22080,Jorge Hernandez,Man,Hispanic,Associate's Degree,16,,
22081,Jorge Hernandez,Man,Hispanic,Associate's Degree,16,,
22082,Jorge Hernandez,Man,Hispanic,Associate's Degree,16,,
22083,Jorge Hernandez,Man,Hispanic,Associate's Degree,30,,
22084,Jorge Hernandez,Man,Hispanic,Associate's Degree,30,,
22085,Jorge Hernandez,Man,Hispanic,Associate's Degree,30,,
22086,Jorge Hernandez,Man,Hispanic,Associate's Degree,45,,
22087,Jorge Hernandez,Man,Hispanic,Associate's Degree,45,,
22088,Jorge Hernandez,Man,Hispanic,Associate's Degree,45,,
22089,Jorge Hernandez,Man,Hispanic,Associate's Degree,65,,
22090,Jorge Hernandez,Man,Hispanic,Associate's Degree,65,,
22091,Jorge Hernandez,Man,Hispanic,Associate's Degree,65,,
22092,Jorge Hernandez,Man,Hispanic,Associate's Degree,None-Control,,
22093,Jorge Hernandez,Man,Hispanic,Associate's Degree,None-Control,,
22094,Jorge Hernandez,Man,Hispanic,Associate's Degree,None-Control,,
22095,Jorge Hernandez,Man,Hispanic,Bachelor's Degree,16,,
22096,Jorge Hernandez,Man,Hispanic,Bachelor's Degree,16,,
22097,Jorge Hernandez,Man,Hispanic,Bachelor's Degree,16,,
22098,Jorge Hernandez,Man,Hispanic,Bachelor's Degree,30,,
22099,Jorge Hernandez,Man,Hispanic,Bachelor's Degree,30,,
22100,Jorge Hernandez,Man,Hispanic,Bachelor's Degree,30,,
22101,Jorge Hernandez,Man,Hispanic,Bachelor's Degree,45,,
22102,Jorge Hernandez,Man,Hispanic,Bachelor's Degree,45,,
22103,Jorge Hernandez,Man,Hispanic,Bachelor's Degree,45,,
22104,Jorge Hernandez,Man,Hispanic,Bachelor's Degree,65,,
22105,Jorge Hernandez,Man,Hispanic,Bachelor's Degree,65,,
22106,Jorge Hernandez,Man,Hispanic,Bachelor's Degree,65,,
22107,Jorge Hernandez,Man,Hispanic,Bachelor's Degree,None-Control,,
22108,Jorge Hernandez,Man,Hispanic,Bachelor's Degree,None-Control,,
22109,Jorge Hernandez,Man,Hispanic,Bachelor's Degree,None-Control,,
22110,Jorge Hernandez,Man,Hispanic,Master's Degree,16,,
22111,Jorge Hernandez,Man,Hispanic,Master's Degree,16,,
22112,Jorge Hernandez,Man,Hispanic,Master's Degree,16,,
22113,Jorge Hernandez,Man,Hispanic,Master's Degree,30,,
22114,Jorge Hernandez,Man,Hispanic,Master's Degree,30,,
22115,Jorge Hernandez,Man,Hispanic,Master's Degree,30,,
22116,Jorge Hernandez,Man,Hispanic,Master's Degree,45,,
22117,Jorge Hernandez,Man,Hispanic,Master's Degree,45,,
22118,Jorge Hernandez,Man,Hispanic,Master's Degree,45,,
22119,Jorge Hernandez,Man,Hispanic,Master's Degree,65,,
22120,Jorge Hernandez,Man,Hispanic,Master's Degree,65,,
22121,Jorge Hernandez,Man,Hispanic,Master's Degree,65,,
22122,Jorge Hernandez,Man,Hispanic,Master's Degree,None-Control,,
22123,Jorge Hernandez,Man,Hispanic,Master's Degree,None-Control,,
22124,Jorge Hernandez,Man,Hispanic,Master's Degree,None-Control,,
22125,Jorge Hernandez,Man,Hispanic,None-Control,16,,
22126,Jorge Hernandez,Man,Hispanic,None-Control,16,,
22127,Jorge Hernandez,Man,Hispanic,None-Control,16,,
22128,Jorge Hernandez,Man,Hispanic,None-Control,30,,
22129,Jorge Hernandez,Man,Hispanic,None-Control,30,,
22130,Jorge Hernandez,Man,Hispanic,None-Control,30,,
22131,Jorge Hernandez,Man,Hispanic,None-Control,45,,
22132,Jorge Hernandez,Man,Hispanic,None-Control,45,,
22133,Jorge Hernandez,Man,Hispanic,None-Control,45,,
22134,Jorge Hernandez,Man,Hispanic,None-Control,65,,
22135,Jorge Hernandez,Man,Hispanic,None-Control,65,,
22136,Jorge Hernandez,Man,Hispanic,None-Control,65,,
22137,Jorge Hernandez,Man,Hispanic,None-Control,None-Control,,
22138,Jorge Hernandez,Man,Hispanic,None-Control,None-Control,,
22139,Jorge Hernandez,Man,Hispanic,None-Control,None-Control,,
22140,Jorge Orozco,Man,Hispanic,Some high school (did not complete),16,,
22141,Jorge Orozco,Man,Hispanic,Some high school (did not complete),16,,
22142,Jorge Orozco,Man,Hispanic,Some high school (did not complete),16,,
22143,Jorge Orozco,Man,Hispanic,Some high school (did not complete),30,,
22144,Jorge Orozco,Man,Hispanic,Some high school (did not complete),30,,
22145,Jorge Orozco,Man,Hispanic,Some high school (did not complete),30,,
22146,Jorge Orozco,Man,Hispanic,Some high school (did not complete),45,,
22147,Jorge Orozco,Man,Hispanic,Some high school (did not complete),45,,
22148,Jorge Orozco,Man,Hispanic,Some high school (did not complete),45,,
22149,Jorge Orozco,Man,Hispanic,Some high school (did not complete),65,,
22150,Jorge Orozco,Man,Hispanic,Some high school (did not complete),65,,
22151,Jorge Orozco,Man,Hispanic,Some high school (did not complete),65,,
22152,Jorge Orozco,Man,Hispanic,Some high school (did not complete),None-Control,,
22153,Jorge Orozco,Man,Hispanic,Some high school (did not complete),None-Control,,
22154,Jorge Orozco,Man,Hispanic,Some high school (did not complete),None-Control,,
22155,Jorge Orozco,Man,Hispanic,High School Diploma,16,,
22156,Jorge Orozco,Man,Hispanic,High School Diploma,16,,
22157,Jorge Orozco,Man,Hispanic,High School Diploma,16,,
22158,Jorge Orozco,Man,Hispanic,High School Diploma,30,,
22159,Jorge Orozco,Man,Hispanic,High School Diploma,30,,
22160,Jorge Orozco,Man,Hispanic,High School Diploma,30,,
22161,Jorge Orozco,Man,Hispanic,High School Diploma,45,,
22162,Jorge Orozco,Man,Hispanic,High School Diploma,45,,
22163,Jorge Orozco,Man,Hispanic,High School Diploma,45,,
22164,Jorge Orozco,Man,Hispanic,High School Diploma,65,,
22165,Jorge Orozco,Man,Hispanic,High School Diploma,65,,
22166,Jorge Orozco,Man,Hispanic,High School Diploma,65,,
22167,Jorge Orozco,Man,Hispanic,High School Diploma,None-Control,,
22168,Jorge Orozco,Man,Hispanic,High School Diploma,None-Control,,
22169,Jorge Orozco,Man,Hispanic,High School Diploma,None-Control,,
22170,Jorge Orozco,Man,Hispanic,Associate's Degree,16,,
22171,Jorge Orozco,Man,Hispanic,Associate's Degree,16,,
22172,Jorge Orozco,Man,Hispanic,Associate's Degree,16,,
22173,Jorge Orozco,Man,Hispanic,Associate's Degree,30,,
22174,Jorge Orozco,Man,Hispanic,Associate's Degree,30,,
22175,Jorge Orozco,Man,Hispanic,Associate's Degree,30,,
22176,Jorge Orozco,Man,Hispanic,Associate's Degree,45,,
22177,Jorge Orozco,Man,Hispanic,Associate's Degree,45,,
22178,Jorge Orozco,Man,Hispanic,Associate's Degree,45,,
22179,Jorge Orozco,Man,Hispanic,Associate's Degree,65,,
22180,Jorge Orozco,Man,Hispanic,Associate's Degree,65,,
22181,Jorge Orozco,Man,Hispanic,Associate's Degree,65,,
22182,Jorge Orozco,Man,Hispanic,Associate's Degree,None-Control,,
22183,Jorge Orozco,Man,Hispanic,Associate's Degree,None-Control,,
22184,Jorge Orozco,Man,Hispanic,Associate's Degree,None-Control,,
22185,Jorge Orozco,Man,Hispanic,Bachelor's Degree,16,,
22186,Jorge Orozco,Man,Hispanic,Bachelor's Degree,16,,
22187,Jorge Orozco,Man,Hispanic,Bachelor's Degree,16,,
22188,Jorge Orozco,Man,Hispanic,Bachelor's Degree,30,,
22189,Jorge Orozco,Man,Hispanic,Bachelor's Degree,30,,
22190,Jorge Orozco,Man,Hispanic,Bachelor's Degree,30,,
22191,Jorge Orozco,Man,Hispanic,Bachelor's Degree,45,,
22192,Jorge Orozco,Man,Hispanic,Bachelor's Degree,45,,
22193,Jorge Orozco,Man,Hispanic,Bachelor's Degree,45,,
22194,Jorge Orozco,Man,Hispanic,Bachelor's Degree,65,,
22195,Jorge Orozco,Man,Hispanic,Bachelor's Degree,65,,
22196,Jorge Orozco,Man,Hispanic,Bachelor's Degree,65,,
22197,Jorge Orozco,Man,Hispanic,Bachelor's Degree,None-Control,,
22198,Jorge Orozco,Man,Hispanic,Bachelor's Degree,None-Control,,
22199,Jorge Orozco,Man,Hispanic,Bachelor's Degree,None-Control,,
22200,Jorge Orozco,Man,Hispanic,Master's Degree,16,,
22201,Jorge Orozco,Man,Hispanic,Master's Degree,16,,
22202,Jorge Orozco,Man,Hispanic,Master's Degree,16,,
22203,Jorge Orozco,Man,Hispanic,Master's Degree,30,,
22204,Jorge Orozco,Man,Hispanic,Master's Degree,30,,
22205,Jorge Orozco,Man,Hispanic,Master's Degree,30,,
22206,Jorge Orozco,Man,Hispanic,Master's Degree,45,,
22207,Jorge Orozco,Man,Hispanic,Master's Degree,45,,
22208,Jorge Orozco,Man,Hispanic,Master's Degree,45,,
22209,Jorge Orozco,Man,Hispanic,Master's Degree,65,,
22210,Jorge Orozco,Man,Hispanic,Master's Degree,65,,
22211,Jorge Orozco,Man,Hispanic,Master's Degree,65,,
22212,Jorge Orozco,Man,Hispanic,Master's Degree,None-Control,,
22213,Jorge Orozco,Man,Hispanic,Master's Degree,None-Control,,
22214,Jorge Orozco,Man,Hispanic,Master's Degree,None-Control,,
22215,Jorge Orozco,Man,Hispanic,None-Control,16,,
22216,Jorge Orozco,Man,Hispanic,None-Control,16,,
22217,Jorge Orozco,Man,Hispanic,None-Control,16,,
22218,Jorge Orozco,Man,Hispanic,None-Control,30,,
22219,Jorge Orozco,Man,Hispanic,None-Control,30,,
22220,Jorge Orozco,Man,Hispanic,None-Control,30,,
22221,Jorge Orozco,Man,Hispanic,None-Control,45,,
22222,Jorge Orozco,Man,Hispanic,None-Control,45,,
22223,Jorge Orozco,Man,Hispanic,None-Control,45,,
22224,Jorge Orozco,Man,Hispanic,None-Control,65,,
22225,Jorge Orozco,Man,Hispanic,None-Control,65,,
22226,Jorge Orozco,Man,Hispanic,None-Control,65,,
22227,Jorge Orozco,Man,Hispanic,None-Control,None-Control,,
22228,Jorge Orozco,Man,Hispanic,None-Control,None-Control,,
22229,Jorge Orozco,Man,Hispanic,None-Control,None-Control,,
22230,Jorge Velazquez,Man,Hispanic,Some high school (did not complete),16,,
22231,Jorge Velazquez,Man,Hispanic,Some high school (did not complete),16,,
22232,Jorge Velazquez,Man,Hispanic,Some high school (did not complete),16,,
22233,Jorge Velazquez,Man,Hispanic,Some high school (did not complete),30,,
22234,Jorge Velazquez,Man,Hispanic,Some high school (did not complete),30,,
22235,Jorge Velazquez,Man,Hispanic,Some high school (did not complete),30,,
22236,Jorge Velazquez,Man,Hispanic,Some high school (did not complete),45,,
22237,Jorge Velazquez,Man,Hispanic,Some high school (did not complete),45,,
22238,Jorge Velazquez,Man,Hispanic,Some high school (did not complete),45,,
22239,Jorge Velazquez,Man,Hispanic,Some high school (did not complete),65,,
22240,Jorge Velazquez,Man,Hispanic,Some high school (did not complete),65,,
22241,Jorge Velazquez,Man,Hispanic,Some high school (did not complete),65,,
22242,Jorge Velazquez,Man,Hispanic,Some high school (did not complete),None-Control,,
22243,Jorge Velazquez,Man,Hispanic,Some high school (did not complete),None-Control,,
22244,Jorge Velazquez,Man,Hispanic,Some high school (did not complete),None-Control,,
22245,Jorge Velazquez,Man,Hispanic,High School Diploma,16,,
22246,Jorge Velazquez,Man,Hispanic,High School Diploma,16,,
22247,Jorge Velazquez,Man,Hispanic,High School Diploma,16,,
22248,Jorge Velazquez,Man,Hispanic,High School Diploma,30,,
22249,Jorge Velazquez,Man,Hispanic,High School Diploma,30,,
22250,Jorge Velazquez,Man,Hispanic,High School Diploma,30,,
22251,Jorge Velazquez,Man,Hispanic,High School Diploma,45,,
22252,Jorge Velazquez,Man,Hispanic,High School Diploma,45,,
22253,Jorge Velazquez,Man,Hispanic,High School Diploma,45,,
22254,Jorge Velazquez,Man,Hispanic,High School Diploma,65,,
22255,Jorge Velazquez,Man,Hispanic,High School Diploma,65,,
22256,Jorge Velazquez,Man,Hispanic,High School Diploma,65,,
22257,Jorge Velazquez,Man,Hispanic,High School Diploma,None-Control,,
22258,Jorge Velazquez,Man,Hispanic,High School Diploma,None-Control,,
22259,Jorge Velazquez,Man,Hispanic,High School Diploma,None-Control,,
22260,Jorge Velazquez,Man,Hispanic,Associate's Degree,16,,
22261,Jorge Velazquez,Man,Hispanic,Associate's Degree,16,,
22262,Jorge Velazquez,Man,Hispanic,Associate's Degree,16,,
22263,Jorge Velazquez,Man,Hispanic,Associate's Degree,30,,
22264,Jorge Velazquez,Man,Hispanic,Associate's Degree,30,,
22265,Jorge Velazquez,Man,Hispanic,Associate's Degree,30,,
22266,Jorge Velazquez,Man,Hispanic,Associate's Degree,45,,
22267,Jorge Velazquez,Man,Hispanic,Associate's Degree,45,,
22268,Jorge Velazquez,Man,Hispanic,Associate's Degree,45,,
22269,Jorge Velazquez,Man,Hispanic,Associate's Degree,65,,
22270,Jorge Velazquez,Man,Hispanic,Associate's Degree,65,,
22271,Jorge Velazquez,Man,Hispanic,Associate's Degree,65,,
22272,Jorge Velazquez,Man,Hispanic,Associate's Degree,None-Control,,
22273,Jorge Velazquez,Man,Hispanic,Associate's Degree,None-Control,,
22274,Jorge Velazquez,Man,Hispanic,Associate's Degree,None-Control,,
22275,Jorge Velazquez,Man,Hispanic,Bachelor's Degree,16,,
22276,Jorge Velazquez,Man,Hispanic,Bachelor's Degree,16,,
22277,Jorge Velazquez,Man,Hispanic,Bachelor's Degree,16,,
22278,Jorge Velazquez,Man,Hispanic,Bachelor's Degree,30,,
22279,Jorge Velazquez,Man,Hispanic,Bachelor's Degree,30,,
22280,Jorge Velazquez,Man,Hispanic,Bachelor's Degree,30,,
22281,Jorge Velazquez,Man,Hispanic,Bachelor's Degree,45,,
22282,Jorge Velazquez,Man,Hispanic,Bachelor's Degree,45,,
22283,Jorge Velazquez,Man,Hispanic,Bachelor's Degree,45,,
22284,Jorge Velazquez,Man,Hispanic,Bachelor's Degree,65,,
22285,Jorge Velazquez,Man,Hispanic,Bachelor's Degree,65,,
22286,Jorge Velazquez,Man,Hispanic,Bachelor's Degree,65,,
22287,Jorge Velazquez,Man,Hispanic,Bachelor's Degree,None-Control,,
22288,Jorge Velazquez,Man,Hispanic,Bachelor's Degree,None-Control,,
22289,Jorge Velazquez,Man,Hispanic,Bachelor's Degree,None-Control,,
22290,Jorge Velazquez,Man,Hispanic,Master's Degree,16,,
22291,Jorge Velazquez,Man,Hispanic,Master's Degree,16,,
22292,Jorge Velazquez,Man,Hispanic,Master's Degree,16,,
22293,Jorge Velazquez,Man,Hispanic,Master's Degree,30,,
22294,Jorge Velazquez,Man,Hispanic,Master's Degree,30,,
22295,Jorge Velazquez,Man,Hispanic,Master's Degree,30,,
22296,Jorge Velazquez,Man,Hispanic,Master's Degree,45,,
22297,Jorge Velazquez,Man,Hispanic,Master's Degree,45,,
22298,Jorge Velazquez,Man,Hispanic,Master's Degree,45,,
22299,Jorge Velazquez,Man,Hispanic,Master's Degree,65,,
22300,Jorge Velazquez,Man,Hispanic,Master's Degree,65,,
22301,Jorge Velazquez,Man,Hispanic,Master's Degree,65,,
22302,Jorge Velazquez,Man,Hispanic,Master's Degree,None-Control,,
22303,Jorge Velazquez,Man,Hispanic,Master's Degree,None-Control,,
22304,Jorge Velazquez,Man,Hispanic,Master's Degree,None-Control,,
22305,Jorge Velazquez,Man,Hispanic,None-Control,16,,
22306,Jorge Velazquez,Man,Hispanic,None-Control,16,,
22307,Jorge Velazquez,Man,Hispanic,None-Control,16,,
22308,Jorge Velazquez,Man,Hispanic,None-Control,30,,
22309,Jorge Velazquez,Man,Hispanic,None-Control,30,,
22310,Jorge Velazquez,Man,Hispanic,None-Control,30,,
22311,Jorge Velazquez,Man,Hispanic,None-Control,45,,
22312,Jorge Velazquez,Man,Hispanic,None-Control,45,,
22313,Jorge Velazquez,Man,Hispanic,None-Control,45,,
22314,Jorge Velazquez,Man,Hispanic,None-Control,65,,
22315,Jorge Velazquez,Man,Hispanic,None-Control,65,,
22316,Jorge Velazquez,Man,Hispanic,None-Control,65,,
22317,Jorge Velazquez,Man,Hispanic,None-Control,None-Control,,
22318,Jorge Velazquez,Man,Hispanic,None-Control,None-Control,,
22319,Jorge Velazquez,Man,Hispanic,None-Control,None-Control,,
22320,Luis Gonzalez,Man,Hispanic,Some high school (did not complete),16,,
22321,Luis Gonzalez,Man,Hispanic,Some high school (did not complete),16,,
22322,Luis Gonzalez,Man,Hispanic,Some high school (did not complete),16,,
22323,Luis Gonzalez,Man,Hispanic,Some high school (did not complete),30,,
22324,Luis Gonzalez,Man,Hispanic,Some high school (did not complete),30,,
22325,Luis Gonzalez,Man,Hispanic,Some high school (did not complete),30,,
22326,Luis Gonzalez,Man,Hispanic,Some high school (did not complete),45,,
22327,Luis Gonzalez,Man,Hispanic,Some high school (did not complete),45,,
22328,Luis Gonzalez,Man,Hispanic,Some high school (did not complete),45,,
22329,Luis Gonzalez,Man,Hispanic,Some high school (did not complete),65,,
22330,Luis Gonzalez,Man,Hispanic,Some high school (did not complete),65,,
22331,Luis Gonzalez,Man,Hispanic,Some high school (did not complete),65,,
22332,Luis Gonzalez,Man,Hispanic,Some high school (did not complete),None-Control,,
22333,Luis Gonzalez,Man,Hispanic,Some high school (did not complete),None-Control,,
22334,Luis Gonzalez,Man,Hispanic,Some high school (did not complete),None-Control,,
22335,Luis Gonzalez,Man,Hispanic,High School Diploma,16,,
22336,Luis Gonzalez,Man,Hispanic,High School Diploma,16,,
22337,Luis Gonzalez,Man,Hispanic,High School Diploma,16,,
22338,Luis Gonzalez,Man,Hispanic,High School Diploma,30,,
22339,Luis Gonzalez,Man,Hispanic,High School Diploma,30,,
22340,Luis Gonzalez,Man,Hispanic,High School Diploma,30,,
22341,Luis Gonzalez,Man,Hispanic,High School Diploma,45,,
22342,Luis Gonzalez,Man,Hispanic,High School Diploma,45,,
22343,Luis Gonzalez,Man,Hispanic,High School Diploma,45,,
22344,Luis Gonzalez,Man,Hispanic,High School Diploma,65,,
22345,Luis Gonzalez,Man,Hispanic,High School Diploma,65,,
22346,Luis Gonzalez,Man,Hispanic,High School Diploma,65,,
22347,Luis Gonzalez,Man,Hispanic,High School Diploma,None-Control,,
22348,Luis Gonzalez,Man,Hispanic,High School Diploma,None-Control,,
22349,Luis Gonzalez,Man,Hispanic,High School Diploma,None-Control,,
22350,Luis Gonzalez,Man,Hispanic,Associate's Degree,16,,
22351,Luis Gonzalez,Man,Hispanic,Associate's Degree,16,,
22352,Luis Gonzalez,Man,Hispanic,Associate's Degree,16,,
22353,Luis Gonzalez,Man,Hispanic,Associate's Degree,30,,
22354,Luis Gonzalez,Man,Hispanic,Associate's Degree,30,,
22355,Luis Gonzalez,Man,Hispanic,Associate's Degree,30,,
22356,Luis Gonzalez,Man,Hispanic,Associate's Degree,45,,
22357,Luis Gonzalez,Man,Hispanic,Associate's Degree,45,,
22358,Luis Gonzalez,Man,Hispanic,Associate's Degree,45,,
22359,Luis Gonzalez,Man,Hispanic,Associate's Degree,65,,
22360,Luis Gonzalez,Man,Hispanic,Associate's Degree,65,,
22361,Luis Gonzalez,Man,Hispanic,Associate's Degree,65,,
22362,Luis Gonzalez,Man,Hispanic,Associate's Degree,None-Control,,
22363,Luis Gonzalez,Man,Hispanic,Associate's Degree,None-Control,,
22364,Luis Gonzalez,Man,Hispanic,Associate's Degree,None-Control,,
22365,Luis Gonzalez,Man,Hispanic,Bachelor's Degree,16,,
22366,Luis Gonzalez,Man,Hispanic,Bachelor's Degree,16,,
22367,Luis Gonzalez,Man,Hispanic,Bachelor's Degree,16,,
22368,Luis Gonzalez,Man,Hispanic,Bachelor's Degree,30,,
22369,Luis Gonzalez,Man,Hispanic,Bachelor's Degree,30,,
22370,Luis Gonzalez,Man,Hispanic,Bachelor's Degree,30,,
22371,Luis Gonzalez,Man,Hispanic,Bachelor's Degree,45,,
22372,Luis Gonzalez,Man,Hispanic,Bachelor's Degree,45,,
22373,Luis Gonzalez,Man,Hispanic,Bachelor's Degree,45,,
22374,Luis Gonzalez,Man,Hispanic,Bachelor's Degree,65,,
22375,Luis Gonzalez,Man,Hispanic,Bachelor's Degree,65,,
22376,Luis Gonzalez,Man,Hispanic,Bachelor's Degree,65,,
22377,Luis Gonzalez,Man,Hispanic,Bachelor's Degree,None-Control,,
22378,Luis Gonzalez,Man,Hispanic,Bachelor's Degree,None-Control,,
22379,Luis Gonzalez,Man,Hispanic,Bachelor's Degree,None-Control,,
22380,Luis Gonzalez,Man,Hispanic,Master's Degree,16,,
22381,Luis Gonzalez,Man,Hispanic,Master's Degree,16,,
22382,Luis Gonzalez,Man,Hispanic,Master's Degree,16,,
22383,Luis Gonzalez,Man,Hispanic,Master's Degree,30,,
22384,Luis Gonzalez,Man,Hispanic,Master's Degree,30,,
22385,Luis Gonzalez,Man,Hispanic,Master's Degree,30,,
22386,Luis Gonzalez,Man,Hispanic,Master's Degree,45,,
22387,Luis Gonzalez,Man,Hispanic,Master's Degree,45,,
22388,Luis Gonzalez,Man,Hispanic,Master's Degree,45,,
22389,Luis Gonzalez,Man,Hispanic,Master's Degree,65,,
22390,Luis Gonzalez,Man,Hispanic,Master's Degree,65,,
22391,Luis Gonzalez,Man,Hispanic,Master's Degree,65,,
22392,Luis Gonzalez,Man,Hispanic,Master's Degree,None-Control,,
22393,Luis Gonzalez,Man,Hispanic,Master's Degree,None-Control,,
22394,Luis Gonzalez,Man,Hispanic,Master's Degree,None-Control,,
22395,Luis Gonzalez,Man,Hispanic,None-Control,16,,
22396,Luis Gonzalez,Man,Hispanic,None-Control,16,,
22397,Luis Gonzalez,Man,Hispanic,None-Control,16,,
22398,Luis Gonzalez,Man,Hispanic,None-Control,30,,
22399,Luis Gonzalez,Man,Hispanic,None-Control,30,,
22400,Luis Gonzalez,Man,Hispanic,None-Control,30,,
22401,Luis Gonzalez,Man,Hispanic,None-Control,45,,
22402,Luis Gonzalez,Man,Hispanic,None-Control,45,,
22403,Luis Gonzalez,Man,Hispanic,None-Control,45,,
22404,Luis Gonzalez,Man,Hispanic,None-Control,65,,
22405,Luis Gonzalez,Man,Hispanic,None-Control,65,,
22406,Luis Gonzalez,Man,Hispanic,None-Control,65,,
22407,Luis Gonzalez,Man,Hispanic,None-Control,None-Control,,
22408,Luis Gonzalez,Man,Hispanic,None-Control,None-Control,,
